Time[min]	alpha	va proj	v_0	rhoa	Qs	Qf	Qe	v_phi	g1
35.17916667	-0.28564557	0.01563036	0.02932475	1029.13794473	-0.01100752	0.16933474	0.16933474	0.87322473	-0.00004089
35.18333333	-0.28603525	0.01564071	0.02931018	1029.13794415	-0.01100245	0.16961343	0.16961343	0.87268752	-0.00004088
35.18750000	-0.28642576	0.01565106	0.02929562	1029.13794357	-0.01099738	0.16989238	0.16989238	0.87214976	-0.00004086
35.19166667	-0.28681708	0.01566142	0.02928108	1029.13794299	-0.01099228	0.17017157	0.17017157	0.87161144	-0.00004085
35.19583333	-0.28720924	0.01567178	0.02926654	1029.13794241	-0.01098717	0.17045100	0.17045100	0.87107256	-0.00004083
35.20000000	-0.28760222	0.01568215	0.02925201	1029.13794184	-0.01098205	0.17073068	0.17073068	0.87053312	-0.00004082
35.20416667	-0.28799603	0.01569253	0.02923750	1029.13794126	-0.01097691	0.17101058	0.17101058	0.86999313	-0.00004080
35.20833333	-0.28839068	0.01570291	0.02922299	1029.13794068	-0.01097175	0.17129073	0.17129073	0.86945258	-0.00004079
35.21250000	-0.28878617	0.01571330	0.02920850	1029.13794010	-0.01096658	0.17157110	0.17157110	0.86891148	-0.00004078
35.21666667	-0.28918250	0.01572369	0.02919401	1029.13793953	-0.01096139	0.17185170	0.17185170	0.86836982	-0.00004076
35.22083333	-0.28957967	0.01573409	0.02917954	1029.13793895	-0.01095619	0.17213252	0.17213252	0.86782760	-0.00004075
35.22500000	-0.28997770	0.01574450	0.02916508	1029.13793838	-0.01095097	0.17241356	0.17241356	0.86728484	-0.00004073
35.22916667	-0.29037657	0.01575491	0.02915063	1029.13793780	-0.01094573	0.17269481	0.17269481	0.86674152	-0.00004072
35.23333333	-0.29077631	0.01576533	0.02913619	1029.13793723	-0.01094049	0.17297628	0.17297628	0.86619764	-0.00004070
35.23750000	-0.29117690	0.01577575	0.02912177	1029.13793666	-0.01093522	0.17325796	0.17325796	0.86565322	-0.00004069
35.24166667	-0.29157835	0.01578618	0.02910735	1029.13793608	-0.01092994	0.17353985	0.17353985	0.86510824	-0.00004067
35.24583333	-0.29198067	0.01579661	0.02909295	1029.13793551	-0.01092465	0.17382194	0.17382194	0.86456271	-0.00004066
35.25000000	-0.29238386	0.01580705	0.02907855	1029.13793494	-0.01091933	0.17410423	0.17410423	0.86401663	-0.00004065
35.25416667	-0.29278793	0.01581750	0.02906417	1029.13793437	-0.01091401	0.17438671	0.17438671	0.86347000	-0.00004063
35.25833333	-0.29319286	0.01582795	0.02904980	1029.13793380	-0.01090867	0.17466939	0.17466939	0.86292282	-0.00004062
35.26250000	-0.29359868	0.01583841	0.02903544	1029.13793323	-0.01090331	0.17495226	0.17495226	0.86237510	-0.00004060
35.26666667	-0.29400538	0.01584887	0.02902110	1029.13793266	-0.01089794	0.17523531	0.17523531	0.86182682	-0.00004059
35.27083333	-0.29441297	0.01585934	0.02900676	1029.13793209	-0.01089255	0.17551854	0.17551854	0.86127800	-0.00004057
35.27500000	-0.29482145	0.01586981	0.02899244	1029.13793152	-0.01088715	0.17580195	0.17580195	0.86072863	-0.00004056
35.27916667	-0.29523082	0.01588029	0.02897812	1029.13793095	-0.01088173	0.17608554	0.17608554	0.86017872	-0.00004054
35.28333333	-0.29564110	0.01589078	0.02896382	1029.13793039	-0.01087630	0.17636930	0.17636930	0.85962826	-0.00004053
35.28750000	-0.29605227	0.01590127	0.02894953	1029.13792982	-0.01087085	0.17665322	0.17665322	0.85907726	-0.00004051
35.29166667	-0.29646434	0.01591177	0.02893525	1029.13792925	-0.01086539	0.17693730	0.17693730	0.85852572	-0.00004050
35.29583333	-0.29687733	0.01592227	0.02892099	1029.13792869	-0.01085991	0.17722155	0.17722155	0.85797363	-0.00004048
35.30000000	-0.29729123	0.01593277	0.02890673	1029.13792812	-0.01085442	0.17750595	0.17750595	0.85742100	-0.00004047
35.30416667	-0.29770604	0.01594329	0.02889249	1029.13792756	-0.01084891	0.17779050	0.17779050	0.85686783	-0.00004045
35.30833333	-0.29812177	0.01595380	0.02887826	1029.13792700	-0.01084339	0.17807520	0.17807520	0.85631411	-0.00004044
35.31250000	-0.29853843	0.01596433	0.02886404	1029.13792643	-0.01083785	0.17836005	0.17836005	0.85575986	-0.00004042
35.31666667	-0.29895601	0.01597485	0.02884984	1029.13792587	-0.01083230	0.17864503	0.17864503	0.85520507	-0.00004041
35.32083333	-0.29937453	0.01598539	0.02883564	1029.13792531	-0.01082673	0.17893015	0.17893015	0.85464974	-0.00004039
35.32500000	-0.29979398	0.01599593	0.02882146	1029.13792475	-0.01082115	0.17921540	0.17921540	0.85409388	-0.00004038
35.32916667	-0.30021437	0.01600647	0.02880729	1029.13792418	-0.01081555	0.17950078	0.17950078	0.85353747	-0.00004036
35.33333333	-0.30063570	0.01601702	0.02879313	1029.13792362	-0.01080994	0.17978629	0.17978629	0.85298054	-0.00004035
35.33750000	-0.30105797	0.01602757	0.02877898	1029.13792306	-0.01080432	0.18007191	0.18007191	0.85242306	-0.00004033
35.34166667	-0.30148120	0.01603813	0.02876485	1029.13792250	-0.01079867	0.18035765	0.18035765	0.85186506	-0.00004032
35.34583333	-0.30190538	0.01604869	0.02875073	1029.13792195	-0.01079302	0.18064350	0.18064350	0.85130652	-0.00004030
35.35000000	-0.30233052	0.01605926	0.02873662	1029.13792139	-0.01078735	0.18092946	0.18092946	0.85074744	-0.00004029
35.35416667	-0.30275661	0.01606983	0.02872252	1029.13792083	-0.01078166	0.18121552	0.18121552	0.85018784	-0.00004027
35.35833333	-0.30318368	0.01608041	0.02870844	1029.13792027	-0.01077596	0.18150168	0.18150168	0.84962771	-0.00004026
35.36250000	-0.30361171	0.01609100	0.02869436	1029.13791972	-0.01077025	0.18178793	0.18178793	0.84906705	-0.00004024
35.36666667	-0.30404072	0.01610158	0.02868030	1029.13791916	-0.01076452	0.18207428	0.18207428	0.84850586	-0.00004023
35.37083333	-0.30447071	0.01611218	0.02866626	1029.13791860	-0.01075877	0.18236071	0.18236071	0.84794414	-0.00004021
35.37500000	-0.30490168	0.01612277	0.02865222	1029.13791805	-0.01075301	0.18264722	0.18264722	0.84738189	-0.00004020
35.37916667	-0.30533363	0.01613338	0.02863820	1029.13791749	-0.01074724	0.18293381	0.18293381	0.84681912	-0.00004018
35.38333333	-0.30576657	0.01614398	0.02862419	1029.13791694	-0.01074145	0.18322048	0.18322048	0.84625583	-0.00004017
35.38750000	-0.30620051	0.01615459	0.02861019	1029.13791639	-0.01073565	0.18350721	0.18350721	0.84569201	-0.00004015
35.39166667	-0.30663544	0.01616521	0.02859621	1029.13791583	-0.01072983	0.18379400	0.18379400	0.84512767	-0.00004014
35.39583333	-0.30707138	0.01617583	0.02858223	1029.13791528	-0.01072400	0.18408086	0.18408086	0.84456281	-0.00004012
35.40000000	-0.30750832	0.01618646	0.02856827	1029.13791473	-0.01071816	0.18436777	0.18436777	0.84399742	-0.00004011
35.40416667	-0.30794628	0.01619708	0.02855433	1029.13791418	-0.01071230	0.18465473	0.18465473	0.84343152	-0.00004009
35.40833333	-0.30838524	0.01620772	0.02854039	1029.13791363	-0.01070642	0.18494174	0.18494174	0.84286510	-0.00004008
35.41250000	-0.30882523	0.01621836	0.02852647	1029.13791308	-0.01070054	0.18522879	0.18522879	0.84229816	-0.00004006
35.41666667	-0.30926624	0.01622900	0.02851256	1029.13791253	-0.01069463	0.18551587	0.18551587	0.84173071	-0.00004004
35.42083333	-0.30970828	0.01623965	0.02849867	1029.13791198	-0.01068872	0.18580299	0.18580299	0.84116274	-0.00004003
35.42500000	-0.31015135	0.01625030	0.02848479	1029.13791143	-0.01068279	0.18609013	0.18609013	0.84059425	-0.00004001
35.42916667	-0.31059545	0.01626095	0.02847092	1029.13791088	-0.01067684	0.18637730	0.18637730	0.84002526	-0.00004000
35.43333333	-0.31104060	0.01627161	0.02845706	1029.13791033	-0.01067088	0.18666449	0.18666449	0.83945575	-0.00003998
35.43750000	-0.31148679	0.01628228	0.02844322	1029.13790979	-0.01066491	0.18695168	0.18695168	0.83888573	-0.00003997
35.44166667	-0.31193403	0.01629294	0.02842939	1029.13790924	-0.01065892	0.18723889	0.18723889	0.83831520	-0.00003995
35.44583333	-0.31238232	0.01630362	0.02841557	1029.13790869	-0.01065292	0.18752610	0.18752610	0.83774416	-0.00003994
35.45000000	-0.31283167	0.01631429	0.02840177	1029.13790815	-0.01064690	0.18781331	0.18781331	0.83717261	-0.00003992
35.45416667	-0.31328208	0.01632497	0.02838798	1029.13790760	-0.01064088	0.18810051	0.18810051	0.83660056	-0.00003991
35.45833333	-0.31373356	0.01633566	0.02837420	1029.13790706	-0.01063483	0.18838771	0.18838771	0.83602801	-0.00003989
35.46250000	-0.31418611	0.01634635	0.02836043	1029.13790652	-0.01062878	0.18867488	0.18867488	0.83545495	-0.00003987
35.46666667	-0.31463974	0.01635704	0.02834668	1029.13790597	-0.01062270	0.18896204	0.18896204	0.83488139	-0.00003986
35.47083333	-0.31509444	0.01636773	0.02833295	1029.13790543	-0.01061662	0.18924917	0.18924917	0.83430732	-0.00003984
35.47500000	-0.31555023	0.01637843	0.02831922	1029.13790489	-0.01061052	0.18953627	0.18953627	0.83373276	-0.00003983
35.47916667	-0.31600711	0.01638914	0.02830551	1029.13790435	-0.01060441	0.18982333	0.18982333	0.83315770	-0.00003981
35.48333333	-0.31646509	0.01639984	0.02829182	1029.13790381	-0.01059828	0.19011035	0.19011035	0.83258214	-0.00003980
35.48750000	-0.31692416	0.01641056	0.02827813	1029.13790327	-0.01059214	0.19039733	0.19039733	0.83200608	-0.00003978
35.49166667	-0.31738434	0.01642127	0.02826446	1029.13790273	-0.01058599	0.19068425	0.19068425	0.83142953	-0.00003976
35.49583333	-0.31784562	0.01643199	0.02825081	1029.13790219	-0.01057982	0.19097112	0.19097112	0.83085248	-0.00003975
35.50000000	-0.31830802	0.01644271	0.02823716	1029.13790165	-0.01057364	0.19125793	0.19125793	0.83027495	-0.00003973
35.50416667	-0.31877154	0.01645343	0.02822354	1029.13790111	-0.01056745	0.19154467	0.19154467	0.82969692	-0.00003972
35.50833333	-0.31923618	0.01646416	0.02820992	1029.13790057	-0.01056124	0.19183134	0.19183134	0.82911840	-0.00003970
35.51250000	-0.31970194	0.01647490	0.02819632	1029.13790004	-0.01055502	0.19211793	0.19211793	0.82853940	-0.00003969
35.51666667	-0.32016884	0.01648563	0.02818273	1029.13789950	-0.01054879	0.19240444	0.19240444	0.82795990	-0.00003967
35.52083333	-0.32063687	0.01649637	0.02816916	1029.13789896	-0.01054254	0.19269086	0.19269086	0.82737992	-0.00003965
35.52500000	-0.32110604	0.01650711	0.02815560	1029.13789843	-0.01053628	0.19297719	0.19297719	0.82679946	-0.00003964
35.52916667	-0.32157637	0.01651786	0.02814205	1029.13789789	-0.01053000	0.19326342	0.19326342	0.82621852	-0.00003962
35.53333333	-0.32204784	0.01652861	0.02812852	1029.13789736	-0.01052372	0.19354955	0.19354955	0.82563709	-0.00003961
35.53750000	-0.32252047	0.01653936	0.02811501	1029.13789682	-0.01051741	0.19383556	0.19383556	0.82505518	-0.00003959
35.54166667	-0.32299426	0.01655011	0.02810150	1029.13789629	-0.01051110	0.19412147	0.19412147	0.82447280	-0.00003957
35.54583333	-0.32346921	0.01656087	0.02808801	1029.13789576	-0.01050477	0.19440725	0.19440725	0.82388994	-0.00003956
35.55000000	-0.32394534	0.01657163	0.02807454	1029.13789523	-0.01049843	0.19469291	0.19469291	0.82330660	-0.00003954
35.55416667	-0.32442264	0.01658240	0.02806108	1029.13789469	-0.01049208	0.19497844	0.19497844	0.82272279	-0.00003953
35.55833333	-0.32490113	0.01659316	0.02804763	1029.13789416	-0.01048571	0.19526383	0.19526383	0.82213850	-0.00003951
35.56250000	-0.32538080	0.01660393	0.02803420	1029.13789363	-0.01047933	0.19554908	0.19554908	0.82155374	-0.00003950
35.56666667	-0.32586167	0.01661471	0.02802078	1029.13789310	-0.01047294	0.19583418	0.19583418	0.82096852	-0.00003948
35.57083333	-0.32634373	0.01662548	0.02800737	1029.13789257	-0.01046654	0.19611913	0.19611913	0.82038283	-0.00003946
35.57500000	-0.32682699	0.01663626	0.02799398	1029.13789204	-0.01046012	0.19640393	0.19640393	0.81979667	-0.00003945
35.57916667	-0.32731146	0.01664704	0.02798061	1029.13789152	-0.01045369	0.19668856	0.19668856	0.81921004	-0.00003943
35.58333333	-0.32779714	0.01665783	0.02796725	1029.13789099	-0.01044724	0.19697301	0.19697301	0.81862295	-0.00003941
35.58750000	-0.32828404	0.01666861	0.02795390	1029.13789046	-0.01044078	0.19725730	0.19725730	0.81803540	-0.00003940
35.59166667	-0.32877216	0.01667940	0.02794057	1029.13788993	-0.01043432	0.19754140	0.19754140	0.81744739	-0.00003938
35.59583333	-0.32926151	0.01669019	0.02792725	1029.13788941	-0.01042783	0.19782532	0.19782532	0.81685892	-0.00003937
35.60000000	-0.32975210	0.01670099	0.02791395	1029.13788888	-0.01042134	0.19810904	0.19810904	0.81626999	-0.00003935
35.60416667	-0.33024392	0.01671179	0.02790066	1029.13788836	-0.01041483	0.19839256	0.19839256	0.81568061	-0.00003933
35.60833333	-0.33073699	0.01672258	0.02788739	1029.13788783	-0.01040831	0.19867589	0.19867589	0.81509077	-0.00003932
35.61250000	-0.33123131	0.01673339	0.02787413	1029.13788731	-0.01040178	0.19895900	0.19895900	0.81450048	-0.00003930
35.61666667	-0.33172689	0.01674419	0.02786089	1029.13788678	-0.01039523	0.19924190	0.19924190	0.81390975	-0.00003929
35.62083333	-0.33222372	0.01675500	0.02784766	1029.13788626	-0.01038868	0.19952457	0.19952457	0.81331856	-0.00003927
35.62500000	-0.33272182	0.01676580	0.02783444	1029.13788574	-0.01038211	0.19980702	0.19980702	0.81272692	-0.00003925
35.62916667	-0.33322119	0.01677661	0.02782124	1029.13788522	-0.01037552	0.20008924	0.20008924	0.81213484	-0.00003924
35.63333333	-0.33372185	0.01678743	0.02780806	1029.13788470	-0.01036893	0.20037122	0.20037122	0.81154232	-0.00003922
35.63750000	-0.33422378	0.01679824	0.02779489	1029.13788418	-0.01036232	0.20065295	0.20065295	0.81094935	-0.00003920
35.64166667	-0.33472700	0.01680906	0.02778173	1029.13788366	-0.01035570	0.20093443	0.20093443	0.81035594	-0.00003919
35.64583333	-0.33523152	0.01681988	0.02776859	1029.13788314	-0.01034907	0.20121566	0.20121566	0.80976210	-0.00003917
35.65000000	-0.33573734	0.01683070	0.02775547	1029.13788262	-0.01034243	0.20149662	0.20149662	0.80916781	-0.00003916
35.65416667	-0.33624446	0.01684152	0.02774236	1029.13788210	-0.01033577	0.20177732	0.20177732	0.80857309	-0.00003914
35.65833333	-0.33675290	0.01685234	0.02772927	1029.13788158	-0.01032910	0.20205774	0.20205774	0.80797794	-0.00003912
35.66250000	-0.33726265	0.01686317	0.02771619	1029.13788106	-0.01032242	0.20233788	0.20233788	0.80738236	-0.00003911
35.66666667	-0.33777373	0.01687400	0.02770312	1029.13788054	-0.01031573	0.20261774	0.20261774	0.80678635	-0.00003909
35.67083333	-0.33828614	0.01688483	0.02769008	1029.13788003	-0.01030903	0.20289730	0.20289730	0.80618991	-0.00003907
35.67500000	-0.33879988	0.01689566	0.02767704	1029.13787951	-0.01030231	0.20317657	0.20317657	0.80559304	-0.00003906
35.67916667	-0.33931496	0.01690649	0.02766402	1029.13787900	-0.01029559	0.20345553	0.20345553	0.80499575	-0.00003904
35.68333333	-0.33983139	0.01691732	0.02765102	1029.13787848	-0.01028885	0.20373418	0.20373418	0.80439803	-0.00003902
35.68750000	-0.34034918	0.01692816	0.02763803	1029.13787797	-0.01028210	0.20401252	0.20401252	0.80379990	-0.00003901
35.69166667	-0.34086832	0.01693900	0.02762506	1029.13787745	-0.01027533	0.20429053	0.20429053	0.80320135	-0.00003899
35.69583333	-0.34138883	0.01694984	0.02761211	1029.13787694	-0.01026856	0.20456821	0.20456821	0.80260238	-0.00003897
35.70000000	-0.34191071	0.01696068	0.02759917	1029.13787643	-0.01026177	0.20484556	0.20484556	0.80200299	-0.00003896
35.70416667	-0.34243396	0.01697152	0.02758624	1029.13787592	-0.01025498	0.20512257	0.20512257	0.80140319	-0.00003894
35.70833333	-0.34295860	0.01698236	0.02757333	1029.13787540	-0.01024817	0.20539924	0.20539924	0.80080298	-0.00003893
35.71250000	-0.34348463	0.01699320	0.02756044	1029.13787489	-0.01024135	0.20567555	0.20567555	0.80020237	-0.00003891
35.71666667	-0.34401206	0.01700405	0.02754756	1029.13787438	-0.01023452	0.20595150	0.20595150	0.79960134	-0.00003889
35.72083333	-0.34454089	0.01701489	0.02753470	1029.13787387	-0.01022767	0.20622708	0.20622708	0.79899991	-0.00003888
35.72500000	-0.34507113	0.01702574	0.02752185	1029.13787336	-0.01022082	0.20650230	0.20650230	0.79839808	-0.00003886
35.72916667	-0.34560278	0.01703659	0.02750902	1029.13787285	-0.01021395	0.20677713	0.20677713	0.79779584	-0.00003884
35.73333333	-0.34613586	0.01704744	0.02749620	1029.13787234	-0.01020708	0.20705158	0.20705158	0.79719320	-0.00003883
35.73750000	-0.34667036	0.01705829	0.02748340	1029.13787184	-0.01020019	0.20732565	0.20732565	0.79659017	-0.00003881
35.74166667	-0.34720630	0.01706914	0.02747062	1029.13787133	-0.01019329	0.20759931	0.20759931	0.79598674	-0.00003879
35.74583333	-0.34774367	0.01707999	0.02745785	1029.13787082	-0.01018638	0.20787258	0.20787258	0.79538292	-0.00003878
35.75000000	-0.34828250	0.01709084	0.02744510	1029.13787032	-0.01017946	0.20814543	0.20814543	0.79477871	-0.00003876
35.75416667	-0.34882278	0.01710169	0.02743236	1029.13786981	-0.01017252	0.20841787	0.20841787	0.79417411	-0.00003874
35.75833333	-0.34936452	0.01711254	0.02741964	1029.13786931	-0.01016558	0.20868989	0.20868989	0.79356912	-0.00003873
35.76250000	-0.34990773	0.01712340	0.02740694	1029.13786880	-0.01015863	0.20896148	0.20896148	0.79296375	-0.00003871
35.76666667	-0.35045241	0.01713425	0.02739425	1029.13786830	-0.01015166	0.20923264	0.20923264	0.79235799	-0.00003869
35.77083333	-0.35099857	0.01714511	0.02738158	1029.13786779	-0.01014469	0.20950336	0.20950336	0.79175185	-0.00003868
35.77500000	-0.35154622	0.01715596	0.02736893	1029.13786729	-0.01013770	0.20977363	0.20977363	0.79114534	-0.00003866
35.77916667	-0.35209536	0.01716682	0.02735629	1029.13786679	-0.01013070	0.21004345	0.21004345	0.79053844	-0.00003864
35.78333333	-0.35264601	0.01717767	0.02734366	1029.13786628	-0.01012369	0.21031281	0.21031281	0.78993117	-0.00003863
35.78750000	-0.35319816	0.01718853	0.02733106	1029.13786578	-0.01011667	0.21058171	0.21058171	0.78932353	-0.00003861
35.79166667	-0.35375183	0.01719938	0.02731847	1029.13786528	-0.01010964	0.21085013	0.21085013	0.78871552	-0.00003859
35.79583333	-0.35430702	0.01721024	0.02730589	1029.13786478	-0.01010261	0.21111808	0.21111808	0.78810714	-0.00003858
35.80000000	-0.35486373	0.01722109	0.02729334	1029.13786428	-0.01009555	0.21138554	0.21138554	0.78749840	-0.00003856
35.80416667	-0.35542199	0.01723195	0.02728079	1029.13786378	-0.01008849	0.21165252	0.21165252	0.78688929	-0.00003854
35.80833333	-0.35598178	0.01724281	0.02726827	1029.13786328	-0.01008142	0.21191899	0.21191899	0.78627982	-0.00003853
35.81250000	-0.35654313	0.01725366	0.02725576	1029.13786279	-0.01007434	0.21218497	0.21218497	0.78566999	-0.00003851
35.81666667	-0.35710603	0.01726452	0.02724327	1029.13786229	-0.01006725	0.21245043	0.21245043	0.78505980	-0.00003849
35.82083333	-0.35767050	0.01727537	0.02723079	1029.13786179	-0.01006015	0.21271538	0.21271538	0.78444926	-0.00003847
35.82500000	-0.35823654	0.01728623	0.02721834	1029.13786129	-0.01005304	0.21297981	0.21297981	0.78383836	-0.00003846
35.82916667	-0.35880416	0.01729708	0.02720589	1029.13786080	-0.01004591	0.21324370	0.21324370	0.78322712	-0.00003844
35.83333333	-0.35937336	0.01730794	0.02719347	1029.13786030	-0.01003878	0.21350707	0.21350707	0.78261552	-0.00003842
35.83750000	-0.35994416	0.01731879	0.02718106	1029.13785981	-0.01003164	0.21376989	0.21376989	0.78200358	-0.00003841
35.84166667	-0.36051656	0.01732965	0.02716867	1029.13785931	-0.01002449	0.21403217	0.21403217	0.78139130	-0.00003839
35.84583333	-0.36109056	0.01734050	0.02715629	1029.13785882	-0.01001733	0.21429389	0.21429389	0.78077867	-0.00003837
35.85000000	-0.36166618	0.01735135	0.02714393	1029.13785832	-0.01001016	0.21455506	0.21455506	0.78016571	-0.00003836
35.85416667	-0.36224343	0.01736220	0.02713159	1029.13785783	-0.01000297	0.21481565	0.21481565	0.77955240	-0.00003834
35.85833333	-0.36282231	0.01737306	0.02711927	1029.13785734	-0.00999578	0.21507568	0.21507568	0.77893877	-0.00003832
35.86250000	-0.36340282	0.01738391	0.02710696	1029.13785685	-0.00998858	0.21533513	0.21533513	0.77832480	-0.00003831
35.86666667	-0.36398498	0.01739476	0.02709467	1029.13785636	-0.00998137	0.21559399	0.21559399	0.77771050	-0.00003829
35.87083333	-0.36456880	0.01740560	0.02708239	1029.13785586	-0.00997415	0.21585226	0.21585226	0.77709587	-0.00003827
35.87500000	-0.36515427	0.01741645	0.02707014	1029.13785537	-0.00996692	0.21610993	0.21610993	0.77648092	-0.00003826
35.87916667	-0.36574142	0.01742730	0.02705790	1029.13785488	-0.00995968	0.21636700	0.21636700	0.77586565	-0.00003824
35.88333333	-0.36633024	0.01743815	0.02704567	1029.13785440	-0.00995243	0.21662346	0.21662346	0.77525005	-0.00003822
35.88750000	-0.36692075	0.01744899	0.02703347	1029.13785391	-0.00994518	0.21687931	0.21687931	0.77463414	-0.00003820
35.89166667	-0.36751296	0.01745983	0.02702128	1029.13785342	-0.00993791	0.21713453	0.21713453	0.77401791	-0.00003819
35.89583333	-0.36810686	0.01747068	0.02700911	1029.13785293	-0.00993063	0.21738912	0.21738912	0.77340137	-0.00003817
35.90000000	-0.36870247	0.01748152	0.02699695	1029.13785244	-0.00992335	0.21764308	0.21764308	0.77278452	-0.00003815
35.90416667	-0.36929980	0.01749236	0.02698482	1029.13785196	-0.00991605	0.21789639	0.21789639	0.77216736	-0.00003814
35.90833333	-0.36989886	0.01750320	0.02697269	1029.13785147	-0.00990875	0.21814906	0.21814906	0.77154989	-0.00003812
35.91250000	-0.37049964	0.01751403	0.02696059	1029.13785099	-0.00990143	0.21840108	0.21840108	0.77093212	-0.00003810
35.91666667	-0.37110217	0.01752487	0.02694851	1029.13785050	-0.00989411	0.21865243	0.21865243	0.77031404	-0.00003808
35.92083333	-0.37170645	0.01753570	0.02693644	1029.13785002	-0.00988678	0.21890312	0.21890312	0.76969567	-0.00003807
35.92500000	-0.37231249	0.01754653	0.02692439	1029.13784953	-0.00987944	0.21915314	0.21915314	0.76907701	-0.00003805
35.92916667	-0.37292030	0.01755736	0.02691235	1029.13784905	-0.00987209	0.21940247	0.21940247	0.76845804	-0.00003803
35.93333333	-0.37352988	0.01756819	0.02690034	1029.13784856	-0.00986474	0.21965113	0.21965113	0.76783879	-0.00003802
35.93750000	-0.37414124	0.01757902	0.02688834	1029.13784808	-0.00985737	0.21989909	0.21989909	0.76721925	-0.00003800
35.94166667	-0.37475440	0.01758985	0.02687636	1029.13784760	-0.00984999	0.22014635	0.22014635	0.76659942	-0.00003798
35.94583333	-0.37536935	0.01760067	0.02686439	1029.13784712	-0.00984261	0.22039291	0.22039291	0.76597931	-0.00003797
35.95000000	-0.37598612	0.01761149	0.02685245	1029.13784664	-0.00983522	0.22063877	0.22063877	0.76535892	-0.00003795
35.95416667	-0.37660470	0.01762231	0.02684052	1029.13784616	-0.00982782	0.22088390	0.22088390	0.76473824	-0.00003793
35.95833333	-0.37722512	0.01763313	0.02682861	1029.13784568	-0.00982041	0.22112832	0.22112832	0.76411729	-0.00003791
35.96250000	-0.37784736	0.01764394	0.02681671	1029.13784520	-0.00981299	0.22137201	0.22137201	0.76349607	-0.00003790
35.96666667	-0.37847145	0.01765476	0.02680484	1029.13784472	-0.00980557	0.22161496	0.22161496	0.76287458	-0.00003788
35.97083333	-0.37909740	0.01766557	0.02679298	1029.13784424	-0.00979813	0.22185717	0.22185717	0.76225282	-0.00003786
35.97500000	-0.37972520	0.01767638	0.02678114	1029.13784376	-0.00979069	0.22209864	0.22209864	0.76163079	-0.00003785
35.97916667	-0.38035488	0.01768718	0.02676932	1029.13784329	-0.00978324	0.22233936	0.22233936	0.76100850	-0.00003783
35.98333333	-0.38098644	0.01769799	0.02675751	1029.13784281	-0.00977578	0.22257932	0.22257932	0.76038594	-0.00003781
35.98750000	-0.38161989	0.01770879	0.02674572	1029.13784233	-0.00976832	0.22281851	0.22281851	0.75976313	-0.00003779
35.99166667	-0.38225523	0.01771959	0.02673395	1029.13784186	-0.00976084	0.22305694	0.22305694	0.75914007	-0.00003778
35.99583333	-0.38289249	0.01773038	0.02672220	1029.13784138	-0.00975336	0.22329459	0.22329459	0.75851675	-0.00003776
36.00000000	-0.38353166	0.01774118	0.02671047	1029.13784091	-0.00974587	0.22353146	0.22353146	0.75789317	-0.00003774
36.00416667	-0.38417275	0.01775197	0.02669875	1029.13784043	-0.00973837	0.22376754	0.22376754	0.75726936	-0.00003773
36.00833333	-0.38481579	0.01776276	0.02668705	1029.13783996	-0.00973086	0.22400282	0.22400282	0.75664529	-0.00003771
36.01250000	-0.38546076	0.01777354	0.02667537	1029.13783949	-0.00972335	0.22423731	0.22423731	0.75602098	-0.00003769
36.01666667	-0.38610770	0.01778433	0.02666371	1029.13783902	-0.00971583	0.22447099	0.22447099	0.75539644	-0.00003767
36.02083333	-0.38675659	0.01779510	0.02665207	1029.13783854	-0.00970830	0.22470386	0.22470386	0.75477165	-0.00003766
36.02500000	-0.38740746	0.01780588	0.02664044	1029.13783807	-0.00970076	0.22493592	0.22493592	0.75414663	-0.00003764
36.02916667	-0.38806032	0.01781666	0.02662883	1029.13783760	-0.00969322	0.22516715	0.22516715	0.75352138	-0.00003762
36.03333333	-0.38871517	0.01782743	0.02661724	1029.13783713	-0.00968567	0.22539755	0.22539755	0.75289590	-0.00003760
36.03750000	-0.38937202	0.01783819	0.02660567	1029.13783666	-0.00967811	0.22562712	0.22562712	0.75227019	-0.00003759
36.04166667	-0.39003088	0.01784896	0.02659412	1029.13783619	-0.00967055	0.22585585	0.22585585	0.75164426	-0.00003757
36.04583333	-0.39069177	0.01785972	0.02658258	1029.13783572	-0.00966297	0.22608374	0.22608374	0.75101811	-0.00003755
36.05000000	-0.39135469	0.01787048	0.02657107	1029.13783525	-0.00965539	0.22631077	0.22631077	0.75039173	-0.00003754
36.05416667	-0.39201965	0.01788123	0.02655957	1029.13783479	-0.00964780	0.22653695	0.22653695	0.74976515	-0.00003752
36.05833333	-0.39268667	0.01789198	0.02654808	1029.13783432	-0.00964021	0.22676226	0.22676226	0.74913834	-0.00003750
36.06250000	-0.39335575	0.01790273	0.02653662	1029.13783385	-0.00963261	0.22698670	0.22698670	0.74851133	-0.00003748
36.06666667	-0.39402690	0.01791347	0.02652518	1029.13783339	-0.00962500	0.22721028	0.22721028	0.74788411	-0.00003747
36.07083333	-0.39470014	0.01792421	0.02651375	1029.13783292	-0.00961738	0.22743297	0.22743297	0.74725668	-0.00003745
36.07500000	-0.39537547	0.01793495	0.02650234	1029.13783245	-0.00960976	0.22765478	0.22765478	0.74662905	-0.00003743
36.07916667	-0.39605291	0.01794568	0.02649095	1029.13783199	-0.00960213	0.22787569	0.22787569	0.74600123	-0.00003741
36.08333333	-0.39673246	0.01795641	0.02647958	1029.13783153	-0.00959450	0.22809572	0.22809572	0.74537320	-0.00003740
