Time	Mass	U	W	C	Density	A_Density	Tkness	Radius	x	y	z
0.77083333	1146.20064510	0.00314409	0.26307781	0.00305456	1028.60795380	1029.18425262	0.06577438	2.32221304	0.13209890	0.01741585	-793.80761360
0.77500000	1153.75913395	0.00314639	0.26272271	0.00303455	1028.61172515	1029.18423317	0.06568562	2.33142658	0.13288521	0.01759156	-793.74188882
0.77916667	1161.32733449	0.00314869	0.26236998	0.00301477	1028.61545208	1029.18421375	0.06559746	2.34062785	0.13367210	0.01776803	-793.67625252
0.78333333	1168.90520711	0.00315098	0.26201958	0.00299523	1028.61913534	1029.18419436	0.06550987	2.34981695	0.13445956	0.01794528	-793.61070410
0.78750000	1176.49271258	0.00315327	0.26167150	0.00297591	1028.62277568	1029.18417499	0.06542287	2.35899394	0.13524759	0.01812328	-793.54524299
0.79166667	1184.08981199	0.00315555	0.26132571	0.00295682	1028.62637379	1029.18415565	0.06533644	2.36815890	0.13603619	0.01830205	-793.47986861
0.79583333	1191.69646678	0.00315783	0.26098217	0.00293794	1028.62993040	1029.18413633	0.06525057	2.37731192	0.13682536	0.01848158	-793.41458040
0.80000000	1199.31263872	0.00316011	0.26064086	0.00291929	1028.63344617	1029.18411704	0.06516525	2.38645307	0.13761511	0.01866187	-793.34937778
0.80416667	1206.93828992	0.00316238	0.26030176	0.00290084	1028.63692179	1029.18409777	0.06508049	2.39558243	0.13840542	0.01884292	-793.28426022
0.80833333	1214.57338281	0.00316465	0.25996483	0.00288261	1028.64035791	1029.18407853	0.06499628	2.40470007	0.13919630	0.01902473	-793.21922715
0.81250000	1222.21788013	0.00316692	0.25963006	0.00286458	1028.64375518	1029.18405931	0.06491260	2.41380606	0.13998775	0.01920730	-793.15427805
0.81666667	1229.87174494	0.00316918	0.25929742	0.00284675	1028.64711422	1029.18404012	0.06482946	2.42290047	0.14077976	0.01939062	-793.08941237
0.82083333	1237.53494063	0.00317144	0.25896689	0.00282912	1028.65043565	1029.18402095	0.06474684	2.43198339	0.14157234	0.01957470	-793.02462958
0.82500000	1245.20743088	0.00317370	0.25863843	0.00281169	1028.65372008	1029.18400181	0.06466474	2.44105488	0.14236548	0.01975954	-792.95992916
0.82916667	1252.88917968	0.00317595	0.25831203	0.00279445	1028.65696809	1029.18398269	0.06458316	2.45011501	0.14315919	0.01994513	-792.89531060
0.83333333	1260.58015132	0.00317820	0.25798767	0.00277740	1028.66018027	1029.18396360	0.06450208	2.45916386	0.14395346	0.02013147	-792.83077338
0.83750000	1268.28031037	0.00318045	0.25766532	0.00276054	1028.66335718	1029.18394453	0.06442151	2.46820148	0.14474829	0.02031857	-792.76631700
0.84166667	1275.98962172	0.00318269	0.25734495	0.00274386	1028.66649937	1029.18392548	0.06434143	2.47722795	0.14554368	0.02050641	-792.70194095
0.84583333	1283.70805052	0.00318493	0.25702655	0.00272736	1028.66960739	1029.18390645	0.06426185	2.48624334	0.14633964	0.02069501	-792.63764475
0.85000000	1291.43556223	0.00318717	0.25671010	0.00271104	1028.67268178	1029.18388745	0.06418275	2.49524772	0.14713615	0.02088435	-792.57342790
0.85416667	1299.17212256	0.00318940	0.25639557	0.00269490	1028.67572305	1029.18386848	0.06410413	2.50424114	0.14793322	0.02107444	-792.50928992
0.85833333	1306.91769751	0.00319163	0.25608294	0.00267893	1028.67873171	1029.18384952	0.06402599	2.51322368	0.14873085	0.02126528	-792.44523033
0.86250000	1314.67225338	0.00319386	0.25577219	0.00266313	1028.68170827	1029.18383059	0.06394832	2.52219540	0.14952904	0.02145687	-792.38124867
0.86666667	1322.43575668	0.00319608	0.25546331	0.00264749	1028.68465322	1029.18381169	0.06387112	2.53115637	0.15032778	0.02164920	-792.31734445
0.87083333	1330.20817425	0.00319830	0.25515626	0.00263202	1028.68756703	1029.18379280	0.06379437	2.54010664	0.15112708	0.02184228	-792.25351723
0.87500000	1337.98947314	0.00320052	0.25485104	0.00261672	1028.69045019	1029.18377394	0.06371808	2.54904628	0.15192693	0.02203610	-792.18976653
0.87916667	1345.77962069	0.00320274	0.25454761	0.00260157	1028.69330314	1029.18375510	0.06364224	2.55797536	0.15272734	0.02223066	-792.12609192
0.88333333	1353.57858449	0.00320495	0.25424597	0.00258658	1028.69612636	1029.18373628	0.06356684	2.56689393	0.15352830	0.02242596	-792.06249293
0.88750000	1361.38633237	0.00320716	0.25394610	0.00257174	1028.69892027	1029.18371749	0.06349189	2.57580205	0.15432982	0.02262201	-791.99896913
0.89166667	1369.20283242	0.00320936	0.25364797	0.00255706	1028.70168531	1029.18369871	0.06341737	2.58469979	0.15513188	0.02281879	-791.93552009
0.89583333	1377.02805297	0.00321157	0.25335156	0.00254253	1028.70442192	1029.18367996	0.06334329	2.59358720	0.15593450	0.02301632	-791.87214535
0.90000000	1384.86196260	0.00321377	0.25305686	0.00252815	1028.70713051	1029.18366123	0.06326963	2.60246434	0.15673767	0.02321458	-791.80884450
0.90416667	1392.70453013	0.00321596	0.25276386	0.00251391	1028.70981150	1029.18364252	0.06319639	2.61133127	0.15754138	0.02341358	-791.74561712
0.90833333	1400.55572460	0.00321816	0.25247253	0.00249982	1028.71246527	1029.18362384	0.06312358	2.62018805	0.15834565	0.02361331	-791.68246277
0.91250000	1408.41551532	0.00322035	0.25218285	0.00248587	1028.71509225	1029.18360517	0.06305117	2.62903474	0.15915046	0.02381378	-791.61938104
0.91666667	1416.28387178	0.00322254	0.25189481	0.00247206	1028.71769280	1029.18358653	0.06297918	2.63787139	0.15995582	0.02401499	-791.55637153
0.92083333	1424.16076375	0.00322472	0.25160840	0.00245839	1028.72026731	1029.18356791	0.06290759	2.64669806	0.16076173	0.02421693	-791.49343383
0.92500000	1432.04616118	0.00322690	0.25132359	0.00244485	1028.72281615	1029.18354931	0.06283640	2.65551480	0.16156818	0.02441960	-791.43056752
0.92916667	1439.94003428	0.00322908	0.25104037	0.00243145	1028.72533969	1029.18353073	0.06276561	2.66432167	0.16237518	0.02462301	-791.36777222
0.93333333	1447.84235346	0.00323126	0.25075872	0.00241818	1028.72783830	1029.18351217	0.06269522	2.67311872	0.16318272	0.02482715	-791.30504752
0.93750000	1455.75308935	0.00323343	0.25047863	0.00240504	1028.73031231	1029.18349363	0.06262521	2.68190601	0.16399081	0.02503201	-791.24239304
0.94166667	1463.67221280	0.00323560	0.25020008	0.00239202	1028.73276209	1029.18347512	0.06255559	2.69068358	0.16479944	0.02523761	-791.17980838
0.94583333	1471.59969486	0.00323777	0.24992306	0.00237914	1028.73518797	1029.18345662	0.06248635	2.69945150	0.16560861	0.02544394	-791.11729317
0.95000000	1479.53550680	0.00323994	0.24964756	0.00236638	1028.73759028	1029.18343814	0.06241749	2.70820981	0.16641833	0.02565099	-791.05484703
0.95416667	1487.47962010	0.00324210	0.24937354	0.00235374	1028.73996935	1029.18341969	0.06234900	2.71695856	0.16722858	0.02585877	-790.99246957
0.95833333	1495.43200644	0.00324426	0.24910101	0.00234122	1028.74232551	1029.18340125	0.06228089	2.72569782	0.16803938	0.02606728	-790.93016043
0.96250000	1503.39263770	0.00324642	0.24882995	0.00232882	1028.74465907	1029.18338284	0.06221314	2.73442762	0.16885072	0.02627651	-790.86791923
0.96666667	1511.36148596	0.00324857	0.24856034	0.00231655	1028.74697034	1029.18336444	0.06214575	2.74314801	0.16966259	0.02648647	-790.80574562
0.97083333	1519.33852350	0.00325073	0.24829217	0.00230438	1028.74925962	1029.18334606	0.06207872	2.75185906	0.17047500	0.02669715	-790.74363923
0.97500000	1527.32372280	0.00325288	0.24802543	0.00229234	1028.75152722	1029.18332771	0.06201205	2.76056080	0.17128795	0.02690855	-790.68159970
0.97916667	1535.31705652	0.00325502	0.24776010	0.00228040	1028.75377343	1029.18330937	0.06194573	2.76925328	0.17210144	0.02712068	-790.61962668
0.98333333	1543.31849752	0.00325717	0.24749616	0.00226858	1028.75599854	1029.18329105	0.06187977	2.77793656	0.17291547	0.02733353	-790.55771981
0.98750000	1551.32801885	0.00325931	0.24723361	0.00225687	1028.75820283	1029.18327276	0.06181414	2.78661067	0.17373003	0.02754710	-790.49587876
0.99166667	1559.34559375	0.00326145	0.24697243	0.00224526	1028.76038658	1029.18325448	0.06174887	2.79527568	0.17454512	0.02776139	-790.43410317
0.99583333	1567.37119562	0.00326358	0.24671261	0.00223376	1028.76255006	1029.18323622	0.06168393	2.80393162	0.17536075	0.02797640	-790.37239270
1.00000000	1575.40479808	0.00326572	0.24645414	0.00222237	1028.76469356	1029.18321798	0.06161932	2.81257854	0.17617691	0.02819212	-790.31074702
1.00416667	1583.44637490	0.00326785	0.24619700	0.00221109	1028.76681732	1029.18319976	0.06155505	2.82121649	0.17699361	0.02840857	-790.24916578
1.00833333	1591.49590003	0.00326998	0.24594118	0.00219990	1028.76892161	1029.18318156	0.06149111	2.82984551	0.17781084	0.02862573	-790.18764867
1.01250000	1599.55334763	0.00327211	0.24568667	0.00218882	1028.77100668	1029.18316338	0.06142750	2.83846565	0.17862860	0.02884361	-790.12619535
1.01666667	1607.61869199	0.00327423	0.24543345	0.00217784	1028.77307279	1029.18314521	0.06136421	2.84707695	0.17944689	0.02906220	-790.06480549
1.02083333	1615.69190759	0.00327635	0.24518152	0.00216696	1028.77512019	1029.18312707	0.06130125	2.85567946	0.18026572	0.02928151	-790.00347877
1.02500000	1623.77296910	0.00327847	0.24493087	0.00215617	1028.77714911	1029.18310894	0.06123860	2.86427322	0.18108507	0.02950153	-789.94221487
1.02916667	1631.86185132	0.00328059	0.24468147	0.00214549	1028.77915980	1029.18309083	0.06117626	2.87285827	0.18190495	0.02972226	-789.88101348
1.03333333	1639.95852925	0.00328270	0.24443332	0.00213489	1028.78115248	1029.18307274	0.06111424	2.88143467	0.18272536	0.02994371	-789.81987428
1.03750000	1648.06297803	0.00328481	0.24418641	0.00212440	1028.78312740	1029.18305467	0.06105253	2.89000244	0.18354630	0.03016587	-789.75879697
1.04166667	1656.17517299	0.00328692	0.24394073	0.00211399	1028.78508477	1029.18303662	0.06099113	2.89856164	0.18436777	0.03038874	-789.69778122
1.04583333	1664.29508960	0.00328903	0.24369626	0.00210368	1028.78702482	1029.18301859	0.06093003	2.90711230	0.18518977	0.03061232	-789.63682674
1.05000000	1672.42270349	0.00329114	0.24345300	0.00209345	1028.78894778	1029.18300057	0.06086923	2.91565446	0.18601229	0.03083661	-789.57593323
1.05416667	1680.55799046	0.00329324	0.24321094	0.00208332	1028.79085385	1029.18298257	0.06080873	2.92418818	0.18683534	0.03106161	-789.51510038
1.05833333	1688.70092646	0.00329534	0.24297005	0.00207327	1028.79274324	1029.18296459	0.06074852	2.93271348	0.18765891	0.03128731	-789.45432790
1.06250000	1696.85148758	0.00329744	0.24273034	0.00206331	1028.79461618	1029.18294662	0.06068861	2.94123042	0.18848301	0.03151373	-789.39361549
1.06666667	1705.00965010	0.00329953	0.24249180	0.00205344	1028.79647285	1029.18292868	0.06062899	2.94973902	0.18930763	0.03174085	-789.33296286
1.07083333	1713.17539042	0.00330163	0.24225440	0.00204365	1028.79831347	1029.18291075	0.06056965	2.95823933	0.19013277	0.03196868	-789.27236973
1.07500000	1721.34868509	0.00330372	0.24201815	0.00203395	1028.80013823	1029.18289284	0.06051061	2.96673139	0.19095844	0.03219721	-789.21183580
1.07916667	1729.52951082	0.00330581	0.24178303	0.00202433	1028.80194733	1029.18287495	0.06045184	2.97521524	0.19178463	0.03242644	-789.15136079
1.08333333	1737.71784447	0.00330789	0.24154903	0.00201479	1028.80374096	1029.18285707	0.06039336	2.98369091	0.19261134	0.03265638	-789.09094441
1.08750000	1745.91366303	0.00330998	0.24131615	0.00200533	1028.80551931	1029.18283921	0.06033515	2.99215845	0.19343858	0.03288703	-789.03058640
1.09166667	1754.11694363	0.00331206	0.24108437	0.00199595	1028.80728257	1029.18282137	0.06027722	3.00061790	0.19426633	0.03311837	-788.97028647
1.09583333	1762.32766358	0.00331414	0.24085368	0.00198666	1028.80903092	1029.18280355	0.06021957	3.00906928	0.19509461	0.03335042	-788.91004434
1.10000000	1770.54580028	0.00331622	0.24062408	0.00197743	1028.81076453	1029.18278574	0.06016218	3.01751265	0.19592340	0.03358317	-788.84985975
1.10416667	1778.77133131	0.00331829	0.24039555	0.00196829	1028.81248360	1029.18276795	0.06010507	3.02594802	0.19675272	0.03381661	-788.78973243
1.10833333	1787.00423435	0.00332036	0.24016809	0.00195922	1028.81418829	1029.18275018	0.06004822	3.03437546	0.19758255	0.03405076	-788.72966210
1.11250000	1795.24448726	0.00332243	0.23994169	0.00195023	1028.81587877	1029.18273242	0.05999163	3.04279498	0.19841290	0.03428561	-788.66964851
1.11666667	1803.49206799	0.00332450	0.23971633	0.00194131	1028.81755522	1029.18271468	0.05993531	3.05120662	0.19924377	0.03452116	-788.60969138
1.12083333	1811.74695465	0.00332657	0.23949202	0.00193247	1028.81921779	1029.18269696	0.05987925	3.05961043	0.20007515	0.03475740	-788.54979046
1.12500000	1820.00912549	0.00332863	0.23926873	0.00192369	1028.82086666	1029.18267925	0.05982344	3.06800644	0.20090705	0.03499434	-788.48994549
1.12916667	1828.27855886	0.00333070	0.23904647	0.00191499	1028.82250199	1029.18266156	0.05976789	3.07639467	0.20173947	0.03523198	-788.43015622
1.13333333	1836.55523327	0.00333276	0.23882522	0.00190636	1028.82412394	1029.18264389	0.05971260	3.08477518	0.20257240	0.03547031	-788.37042238
1.13750000	1844.83912734	0.00333482	0.23860498	0.00189780	1028.82573266	1029.18262623	0.05965755	3.09314799	0.20340585	0.03570934	-788.31074372
1.14166667	1853.13021982	0.00333687	0.23838573	0.00188931	1028.82732830	1029.18260859	0.05960275	3.10151313	0.20423981	0.03594906	-788.25112001
1.14583333	1861.42848959	0.00333893	0.23816747	0.00188089	1028.82891102	1029.18259096	0.05954820	3.10987064	0.20507428	0.03618947	-788.19155098
1.15000000	1869.73391566	0.00334098	0.23795019	0.00187253	1028.83048098	1029.18257335	0.05949390	3.11822056	0.20590927	0.03643058	-788.13203639
1.15416667	1878.04647715	0.00334303	0.23773389	0.00186424	1028.83203830	1029.18255576	0.05943984	3.12656292	0.20674477	0.03667238	-788.07257599
1.15833333	1886.36615330	0.00334507	0.23751855	0.00185602	1028.83358315	1029.18253818	0.05938602	3.13489775	0.20758078	0.03691487	-788.01316956
1.16250000	1894.69292348	0.00334712	0.23730416	0.00184787	1028.83511567	1029.18252062	0.05933244	3.14322509	0.20841731	0.03715806	-787.95381683
1.16666667	1903.02676720	0.00334916	0.23709073	0.00183977	1028.83663599	1029.18250308	0.05927910	3.15154496	0.20925435	0.03740193	-787.89451759
1.17083333	1911.36766404	0.00335121	0.23687823	0.00183174	1028.83814425	1029.18248555	0.05922599	3.15985740	0.21009189	0.03764650	-787.83527158
1.17500000	1919.71559373	0.00335325	0.23666667	0.00182378	1028.83964059	1029.18246803	0.05917312	3.16816245	0.21092995	0.03789175	-787.77607858
1.17916667	1928.07053612	0.00335528	0.23645604	0.00181588	1028.84112515	1029.18245054	0.05912047	3.17646013	0.21176852	0.03813769	-787.71693835
1.18333333	1936.43247116	0.00335732	0.23624633	0.00180804	1028.84259806	1029.18243305	0.05906806	3.18475048	0.21260759	0.03838432	-787.65785067
1.18750000	1944.80137892	0.00335935	0.23603753	0.00180025	1028.84405945	1029.18241559	0.05901588	3.19303353	0.21344718	0.03863164	-787.59881530
1.19166667	1953.17723957	0.00336138	0.23582963	0.00179253	1028.84550944	1029.18239814	0.05896392	3.20130930	0.21428727	0.03887964	-787.53983201
1.19583333	1961.56003343	0.00336341	0.23562263	0.00178487	1028.84694817	1029.18238070	0.05891219	3.20957784	0.21512787	0.03912833	-787.48090059
1.20000000	1969.94974088	0.00336544	0.23541652	0.00177727	1028.84837576	1029.18236328	0.05886067	3.21783917	0.21596898	0.03937771	-787.42202080
1.20416667	1978.34634244	0.00336747	0.23521130	0.00176973	1028.84979234	1029.18234587	0.05880938	3.22609332	0.21681059	0.03962777	-787.36319243
1.20833333	1986.74981875	0.00336949	0.23500695	0.00176224	1028.85119802	1029.18232848	0.05875831	3.23434032	0.21765271	0.03987851	-787.30441526
1.21250000	1995.16015052	0.00337151	0.23480347	0.00175482	1028.85259292	1029.18231111	0.05870746	3.24258021	0.21849534	0.04012994	-787.24568906
1.21666667	2003.57731859	0.00337353	0.23460085	0.00174744	1028.85397717	1029.18229374	0.05865682	3.25081301	0.21933847	0.04038205	-787.18701362
1.22083333	2012.00130392	0.00337555	0.23439909	0.00174013	1028.85535087	1029.18227640	0.05860640	3.25903875	0.22018210	0.04063485	-787.12838873
1.22500000	2020.43208754	0.00337757	0.23419818	0.00173287	1028.85671415	1029.18225907	0.05855618	3.26725746	0.22102624	0.04088832	-787.06981418
1.22916667	2028.86965060	0.00337958	0.23399812	0.00172566	1028.85806712	1029.18224175	0.05850618	3.27546918	0.22187089	0.04114248	-787.01128974
1.23333333	2037.31397437	0.00338159	0.23379889	0.00171851	1028.85940989	1029.18222445	0.05845639	3.28367392	0.22271604	0.04139732	-786.95281522
1.23750000	2045.76504020	0.00338361	0.23360049	0.00171141	1028.86074256	1029.18220716	0.05840681	3.29187172	0.22356169	0.04165283	-786.89439040
1.24166667	2054.22282954	0.00338561	0.23340291	0.00170436	1028.86206525	1029.18218989	0.05835743	3.30006261	0.22440784	0.04190903	-786.83601507
1.24583333	2062.68732396	0.00338762	0.23320616	0.00169737	1028.86337807	1029.18217264	0.05830826	3.30824662	0.22525449	0.04216591	-786.77768904
1.25000000	2071.15850510	0.00338963	0.23301021	0.00169042	1028.86468112	1029.18215539	0.05825929	3.31642377	0.22610165	0.04242346	-786.71941209
1.25416667	2079.63635472	0.00339163	0.23281507	0.00168353	1028.86597450	1029.18213816	0.05821052	3.32459409	0.22694931	0.04268169	-786.66118402
1.25833333	2088.12085468	0.00339363	0.23262073	0.00167669	1028.86725831	1029.18212095	0.05816195	3.33275761	0.22779746	0.04294060	-786.60300465
1.26250000	2096.61198692	0.00339563	0.23242719	0.00166990	1028.86853266	1029.18210375	0.05811358	3.34091436	0.22864612	0.04320019	-786.54487375
1.26666667	2105.10973348	0.00339763	0.23223443	0.00166316	1028.86979765	1029.18208657	0.05806541	3.34906436	0.22949528	0.04346045	-786.48679114
1.27083333	2113.61407651	0.00339962	0.23204245	0.00165647	1028.87105338	1029.18206940	0.05801743	3.35720764	0.23034494	0.04372139	-786.42875663
1.27500000	2122.12499823	0.00340162	0.23185125	0.00164983	1028.87229993	1029.18205224	0.05796964	3.36534423	0.23119509	0.04398300	-786.37077001
1.27916667	2130.64248097	0.00340361	0.23166082	0.00164323	1028.87353742	1029.18203510	0.05792205	3.37347416	0.23204575	0.04424529	-786.31283109
1.28333333	2139.16650714	0.00340560	0.23147116	0.00163668	1028.87476592	1029.18201797	0.05787465	3.38159744	0.23289690	0.04450825	-786.25493969
1.28750000	2147.69705926	0.00340759	0.23128225	0.00163018	1028.87598554	1029.18200085	0.05782744	3.38971412	0.23374855	0.04477188	-786.19709560
1.29166667	2156.23411992	0.00340958	0.23109410	0.00162373	1028.87719637	1029.18198375	0.05778042	3.39782421	0.23460069	0.04503618	-786.13929865
1.29583333	2164.77767182	0.00341156	0.23090670	0.00161732	1028.87839850	1029.18196666	0.05773358	3.40592774	0.23545334	0.04530116	-786.08154864
1.30000000	2173.32769772	0.00341355	0.23072004	0.00161096	1028.87959201	1029.18194959	0.05768693	3.41402473	0.23630647	0.04556681	-786.02384539
1.30416667	2181.88418050	0.00341553	0.23053411	0.00160464	1028.88077700	1029.18193253	0.05764047	3.42211522	0.23716011	0.04583313	-785.96618871
